index,title,filename,article_tag,article_notag,queries,summary,keywords
215,에너지바우처,생계지원_21.html,data/articles/생계지원_21.html,data/notags/생계지원_21.html,"['최근에 직장을 잃어서 청구할 수가 없어요', '제 아이가 심각한 질병을 가지고 있는데, 계속되는 의료 치료로 인해 정말로 힘들어요', '저는 혼자서 자녀를 불리고 생계유지를 힘들게 하고 있어요', '저는 장애를 가지고 있는데, 어떤 서비스에 접근하는 데 어려움을 겪고 있어요', '저는 혼자 사는 노인이고, 가끔 기본 생활비에 어려움을 겪습니다']","에너지바우처는 국민기초생활 보장법에 따른 생계·의료급여 수급 세대 중 특정 기호 포함된 세대(노인, 영유아, 장애인, 임산부, 중증질환자, 희귀질환자, 중증난치질환자, 한부모가족, 소년소녀가정)에 전기, 도시가스, 지역난방, 등유, LPG 구입을 위한 전자바우처를 제공하는 서비스입니다. 세대원수에 따라 지원금액이 달라지며, 읍면동 주민센터나 복지로에서 신청하며 7월부터 차년도 4월까지 사용할 수 있습니다.","['에너지바우처', '에너지신청', '에너지지원', '전자바우처', '에너지비용지원', '국민기초생활 보장법', '기초생활보장법', '생계급여', '의료급여', '국민복지', '생계·의료급여 수급 세대', '급여수급세대', '생계자금지원', '의료비지원', '취약계층', '전기요금', '전기사용료', '전기지원', '전력지원', '전기비용감축', '도시가스', '도시가스비', '도시가스지원', '도시가스사용료', '도시가스비용', '지역난방', '난방비', '난방지원', '지역난방비용', '난방비용감축', '등유', '등유구입', '등유카드', '등유지원', '등유비용', '읍면동 주민센터', '주민센터신청', '읍면동사무소', '행정복지센터', '지역복지', '복지로', '복지로신청', '복지로지원', '복지로서비스', '복지로사업']"
216,사회취약계층 환경성질환 예방사업,생계지원_22.html,data/articles/생계지원_22.html,data/notags/생계지원_22.html,"['저는 소득이 적어 생활을 버티기 힘들어요', '제 아이가 만성 질병을 진단받았어요', '집에는 곰팡이와 먼지가 많아요', '저는 혼자 지낼 수 있는 가격이 저렴한 주택을 찾는데 도움이 필요해요', '저희 어르신들이 알레르기와 호흡기 질환으로 고생하고 있어요']","사회적으로 어려운 경제적 상황에 처한 가구들을 대상으로 실내환경 오염물질 진단 및 컨설팅, 친환경 주거개선, 환경성질환 진료 서비스를 제공하는 사회취약계층 환경성질환 예방사업이다.","['사회취약계층', '여건이 어려움', '소외된 가정', '저소득층', '경제사정이 힘든', '실내환경 오염물질 진단', '실내오염물질 검사', '실내환경 조사', '환경오염원 확인', '생활환경 관리', '친환경 주거개선', '친환경 도배', '친환경 장판', '친환경 페인트', '실내환경 개선', '환경성질환 진료서비스', '아토피', '비염', '천식', '환경성질환 진료 지원', '대상 가구', '자활급여 수급자', '장애수당 수급자', '생계급여 수급자', '주거급여 수급자', '집먼지진드기', '포름알데하이드', '가정환경 개선', '실내환경 개선', '실내환경 보호', '건강한 주거 환경', '소아환경성질환', '알레르기성 비염', '소아 천식', '동공 중간 인척 진행 중인 병태', '임상융합서비스', '지자체 참여 신청', '시군구청 환경과', '지자체 환경과', '환경보전과', '환경정책과', '한국환경산업기술원', '환경산업기술원', '환경보건 컨설턴트', '사회환경 학제', '환경보건센터']"
217,저소득층 에너지효율 개선,생계지원_23.html,data/articles/생계지원_23.html,data/notags/생계지원_23.html,"['최근에 일자리를 잃어서 지불해야 할 계산서에 고민이에요', '저는 싱글 부모이고 보육비를 감당하기 힘들어요', '저는 장애가 있어서 일상 생활에 도움이 필요한데 어떤 도움이 있을까요?', '제가 저소득 학생인데 대학 등록금을 감당하기 어려워요', '저는 노인이고 건강 관련 비용에 도움이 필요해요']","저소득층을 위한 에너지효율 개선 서비스는 기초생활수급가구, 차상위계층, 복지사각지대 등에 지원되며, 주거급여를 받는 자가가구는 제외됩니다. 이 서비스는 노후 주택의 에너지 사용 환경을 개선하기 위해 단열공사, 창호공사, 바닥공사 등을 지원합니다.","['저소득층', '차상위계층', '기초생활수급가구', '복지사각지대', '주거급여', '에너지효율개선', '노후주택', '단열공사', '창호공사', '바닥공사', '에너지사용환경개선', '고효율보일러', '냉방기기', '내수리', '에너지절감']"
218,내집 마련 디딤돌대출,생계지원_24.html,data/articles/생계지원_24.html,data/notags/생계지원_24.html,"['신혼 부부여서 연간 수입이 5천만원인데, 처음 집을 사려고 하는데 계산한대로 대출금을 갚을 돈이 없어요', '저는 두 자녀를 둔 싱글 부모입니다', '저는 30대 직장인이고, 자기 집을 사기 위해 저축을 해오고 있는데, 올라가는 부동산 가격 때문에 합리적인 가격의 선택지를 찾기가 어려워요', '저는 시골 지역에 살고 있는데, 늘 여기에 집을 사고 싶었습니다', '저는 아파트를 빌리고 있는 노인입니다']","내집 마련 디딤돌대출은 대상 부부 및 신혼부부, 2자녀 이상 가구 등을 위해 주택 구입자금을 대출로 지원하는 프로그램이다. 연소득과 순자산한도에 따라 최대 2억 5,000만 원까지 저금리로 대출할 수 있으며, 상환기간과 거치기간은 선택 가능하다.","['내집 마련 디딤돌대출', '종합주택신축재개발사업', '주택구입자금대출', '주택도시를향한고정자산새들', '주거복지구역재생사업', '대상 부부합산 연소득', '신혼부부', '자녀2명이상가구', '신탁계약', '부동산공유', '순자산가액 한도', '무주택세대주', '단독세대주', '자산관리', '낮은이자율', '전용면적 한도', '읍면지역', '주택도시기금', '단독주택', '시세확인', '경매매물', '구입자금 대출', '저금리', '부동산시장', '론스프레드', '일처리기간', '연 이자율 범위', '주택최초구입신혼부부', '거치기간선택', '상환방법', '대출한도확인', '상환기간 선택', '부문별편익', '대출신청방법', '연락처', '사이트링크', '주택도시기금 수탁은행', '우리은행', '신한은행', '기금e든든', '온라인신청', '모바일신청', '홈페이지주소', '창업지원금', '주택도시기금', '한국주택금융공사', '고정이진규', '도로조성일반회계(금감)결산서', '고정자산새들료징수장애']"
219,보금자리론,생계지원_25.html,data/articles/생계지원_25.html,data/notags/생계지원_25.html,"['저는 이제 19살이 되었는데 집을 소유하고 있지 않아요', '저는 두 자녀를 둔 싱글 부모이고, 저렴한 주택을 찾는 데 어려움을 겪고 있어요', '저는 최근에 일자리를 잃어서 월세를 내기가 어려워요', '저는 장애가 있는 사람이고, 저희 집의 접근성을 위해 개조가 필요해요', '저는 저소득의 노인이고, 집을 따뜻하게 유지하는 비용을 감당할 수 없어요']","보금자리론은 대상 소득제한 없이 만 19세 이상 무주택자 또는 1주택자를 위한 주택구입자금 지원 서비스이다. 대출 한도는 최대 5억 원까지 가능하며, 주택담보가치의 최대 70%(생애최초 주택구입자는 80%)로 장기 고정금리로 대출된다.","['보금자리론', '대출', '주택구입자금', '무주택자', '대상 소득제한 없음', '주택가격 9억 원 이하', '대체취득', '일시적 2주택자', '최대 5억 원까지 대출', '주택담보가치 최대 70%', '생애최초 주택구입자', '장기 고정금리', '누리집', '스마트주택금융 앱', '온라인 신청', '모바일 신청', '지점 방문 신청', '한국주택금융공사', '문의', '신청']"
220,버팀목 전세자금 대출,생계지원_26.html,data/articles/생계지원_26.html,data/notags/생계지원_26.html,"['최근에 결혼해서 새로운 집으로 이사하려고 하는데, 보증금을 내기에 돈이 부족해요', '저는 두 자녀를 둔 싱글 부모이고, 더 큰 집으로 이사가야 하는데 보증금을 마련할 돈이 없어요', '다른 도시에서 일자리를 제안받았는데, 새 아파트의 보증금을 지금은 마련할 수 없어요', '재개발 프로젝트의 일원이 되어 새로운 집의 보증금에 도움이 필요해요', '첫 집을 구매하고 싶은 청년 전문직이지만, 계약금에 대한 재정적 지원이 필요해요']","전세자금 대출은 대상 부부의 연소득과 순자산가액에 따라 전세보증금 일정 범위 내에서 저금리로 대출이 가능한 서비스입니다. 신혼부부나 2자녀 이상 가구는 추가 혜택을 받을 수 있으며, 방문 신청 또는 온라인 신청을 통해 주택도시기금으로부터 대출을 받을 수 있습니다.","['전세자금대출', '주택대출', '보증금대출', '신혼부부대출', '주택도시기금', '대상 부부', '연소득', '순자산가액', '무주택세대주', '수도권', '전용면적', '저금리', '대출금액', '온라인신청', '서비스', '주택도시기금 수탁은행', '우리은행', '신한은행', '보증금 최대금액', '신혼부부 혜택', '기금e든든', '모바일신청', '방문신청', '신청방법', '주택도시기금 문의', '전화번호', '주택도시기금 수탁은행', '읍·면지역', '지방', '재개발구역 이주자', '대출이자율', '반환기간', '월세대출', '신혼부부 혁신도시 이전 공공기관', '보증금 최대금액']"
221,버팀목 대출 보증,생계지원_27.html,data/articles/생계지원_27.html,data/notags/생계지원_27.html,"['저는 결혼한 지 얼마 안 된 부부입니다', '제가 한 부모로 두 자녀를 키우고 있는 상황입니다', '제가 최근에 다른 도시로 전근한 새로운 직장을 갖게 되었습니다', '제 소득이 제한되어 있어 시골 지역에서 주택을 임대하고 있는데 월세를 낼 수 없는 상황입니다', '제가 장애인이라서 거주지의 접근성과 이동성을 향상시키기 위해 주택 개조가 필요합니다']","버팀목 대출 보증은 연소득이 5,000만 원 이하인 무주택세대주를 대상으로 주택도시기금 전세자금 대출을 받을 수 있는 서비스입니다. 대출 한도는 개인의 소득과 부채상환예상액에 따라 다르게 적용됩니다.","['버팀목 대출 보증', '주택도시기금', '전세자금 대출', '대출 한도', '연소득', '부채상환예상액', '무주택세대주', '수도권', '지방', '신혼가구', '혁신도시 이전 공공기관', '타 지역으로 이주하는 재개발 구역 내 세입자', '시중 은행', '보증금', '지원', '주거지 분류', '주택도시기금 수탁은행', '우리은행', '국민은행', '신한은행', '연간소득금액', '연간부채상환예상액', '주택도시기금 수탁은행 방문 신청', '한국주택금융공사', '문의', '전화번호']"
222,주거안정 월세대출,생계지원_28.html,data/articles/생계지원_28.html,data/notags/생계지원_28.html,"['아들의 대학 등록금을 마련하기 위해 돈이 필요해요', '결혼을 앞두고 첫 집을 장만하려고 해요', '경제적으로 어려움을 겪고 있어요', '퇴직 준비를 하고 있어서 미리 마련을 해두려고 해요', '부모님이 설립한 가게를 이어받고 싶어요']","주거안정 월세대출은 대상 보증금과 월세 조건을 만족하는 일부 주택에 대해 부부합산 순자산가액이 일정 범위 내인 사람들을 대상으로 제공되는 서비스입니다. 이 서비스의 목적은 주택 안정성 및 대출 신청자들의 주거 안정성을 지원하는 것입니다. 주택도시기금이 수행하는 이 서비스는 저금리로 매월 최대 2년간 월세자금을 대출하고, 임대인 통장에 납부 시 연납 가능한 제한이 있습니다.","['주거안정 월세대출', '월세자금 대출', '부동산 대출', '저소득자 전용 대출', '주거 안정성', '보증금 1억 원 이하', '전용면적 85㎡ 이하', '읍·면지역 100㎡ 이하', '무주택자 우대형 일반형', '부모 연소득 6,000만 원 이하', '본인 연소득 4,000만 원 이하', '취업준비생', '사회 초년생', '근로장려금 수급자', '자녀장려금 수급자', '주거급여 수급자', '부부합산 연소득 5,000만 원 이하', '근로소득', '온라인 신청', '매월 최대 960만 원 대출', '임대인 통장에 납부', '주택도시기금 수탁은행', '낮은 이자율', '주거안정 지원', '대상 주택 제한', '일부 주택', '부부 순자산가액', '매월 40만 원까지 대출 가능', '직접 방문 신청', '온라인(모바일) 신청', '기금e든든', '수급 사실 인정 기간', '근로장려금 수급 가능자', '용도 자유롭게 사용 가능', '취업 5년 내 사회초년생', '부동산 안정성 확보', '다양한 우대 조건', '저소득 계층 지원', '신한은행', '주택 안정성 증진', '재직 시 근로소득 검증 필요']"
223,주거안정 월세대출 보증,생계지원_29.html,data/articles/생계지원_29.html,data/notags/생계지원_29.html,"['최근에 새 도시로 이사를 왔는데, 예산 내에서 저렴한 주택 옵션을 찾는 게 어렵습니다', '안정된 직장을 가지고 있지만, 주택을 사기 위한 계약금을 모으는 데 어려움을 겪고 있습니다', '저는 저소득자이며, 월세를 제 시간에 내기가 힘듭니다', '저는 직장을 시작한 젊은 성인으로서 도시에서 저렴한 임대 아파트를 찾고 있습니다', '최근에 어려운 재정 상황을 겪어 이전 집을 떠났습니다']","주거안정 월세대출 보증은 월세 60만 원 이하를 납부하는 주택용도에 대한 보증서비스로, 대상자는 주택도시기금의 보증을 받을 수 있습니다. 최대 1억 원 이하의 보증금과 매월 최대 36만 원까지 지원이 가능하며, 은행 (우리·KB국민·IBK기업·신한·NH농협) 방문을 통해 신청할 수 있습니다.","['주거안정 월세대출', '보증금', '월세계약', '주택도시기금', '월세금', '은행', '신용보증', '보증료', '주택금융공사']"
224,전세금안심대출보증,생계지원_30.html,data/articles/생계지원_30.html,data/notags/생계지원_30.html,"['저는 방을 빌리기 위해 큰 금액을 보증금으로 내야 했어요', '저희 부부가 결혼을 했고 새로운 집으로 이사를 계획하고 있어요', '저는 두 자녀와 함께 살고 있는 싱글 부모이고, 현재 렌탈 주택에 살고 있어요', '저는 최근 일자리를 찾기 위해 새로운 도시로 이사를 왔는데, 렌탈 아파트의 보증금으로 큰 금액을 지불해야 했어요', '저는 노인이고 많은 해 동안 같은 집에 살고 있어요']","전세금안심대출보증은 수도권의 전세보증금이 7억 원, 그 외 지역은 5억 원 이하인 개인 임차인을 대상으로 한다. 해당 서비스는 전세계약 종료 시 전세보증금 반환을 책임지는 보증과 전세자금대출을 위한 특약보증을 결합하여 지원한다. 신청은 은행에서 전세자금대출과 함께 가능하며, 주택도시보증공사에 문의할 수 있다.","['전세금안심대출보증', '전세', '잔금지급일', '전입신고일', '전세보증금반환보증', '전세자금대출', '수도권', '지역', '개인 임차인', '전세계약', '전세보증금', '지불', '수도권', '전세보증금반환', '임대인', '까닭', '보증', '책임', '전입신고일', '신청 가능', '지정', '날짜', '은행', '전세자금대출', '특약보증', '금융기관', '보증료', '청년 가구', '신혼 가구', '전세보증금의 80%', '청년', '신혼', '우리은행', '신한은행', '부산은행', '수협은행', '광주은행', '주택도시보증공사', '전세금안심대출보증', '고객센터', '문의']"
225,전세자금 보증,생계지원_31.html,data/articles/생계지원_31.html,data/notags/생계지원_31.html,"['대학에서 졸업한 어린 성인 카운슬러인데 일자리를 찾고 있어', '싱글 부모인데 최근에 일자리를 잃고 경제적으로 어려움을 겪고 있어', '독거인고 연로한 시민인데 움직임에 문제가 있어', '장애인이고 취업을 찾기 어렵다고 고민하고 있어', '저소득자인데 공과금을 납부하는 데 어려움을 겪고 있어']","전세자금 보증은 임차보증금 7억 원 이하(지방 5억 원 이하)인 임대차계약 세대주를 대상으로, 은행에서 최대 4억 원까지 신용보증을 제공하는 서비스입니다.","['전세자금 보증', '임차보증', '대출', '신용보증', '은행', '임대차계약', '임대차', '세대주', '임차보증금', '납입', '지방', '전세자금대출', '체결', '신청', '은행', '취급은행', '광주', '신한', '하나', '우리', '부산', '경남', '전북', '제주', '카카오은행', '케이뱅크', '주택금융공사', '펀딩', '서류절차', '상환', '이자', '가맹점', '카드', '간호조합', '도어락', '경비', '인증서', '매매', '위탁', '서울']"
226,국민행복기금 채무조정,생계지원_32.html,data/articles/생계지원_32.html,data/notags/생계지원_32.html,"['저는 오랫동안 빚 갚는 데 어려움을 겪고 있어요', '제가 최근에 일자리를 잃어서 생활이 힘들어지고 있어요', '저는 소득이 제한적인 단부모입니다', '저는 상환하기 힘든 대출을 갖고 계신 고령자입니다', '여러 개의 대출을 갖고 있고, 이자율 때문에 상환하기 어려워지고 있어요']",국민행복기금은 6개월 이상 연체된 채무자들의 원금을 감면하고 상환기간 조정하여 도움을 주는 서비스입니다. 해당 서비스는 대출 연체로 인한 어려움을 겪는 국민들에게 재정적인 지원을 제공합니다. 국민행복기금 누리집에서 온라인으로 신청할 수 있습니다.,"['국민행복기금', '재정지원', '채무조정', '대출연체', '상환기간', '대출 연체', '원금 감면', '신청 방법', '누리집', '재정적 지원', '연체 기간', '캠코', '인수', '채권', '소득', '원금 감면', '최장 10년', '특수 채무자', '오프라인 신청', '문의', '은행 대출', '국민 행복', '서민 지원', '돈을 갚을 수 없다', '양심적 결정', '한국 자산 관리 공사', '국민들의 따뜻한 손길', '낮은 이자율', '부도 리스크 줄이기', '금융문화 개선', '연체 상황', '연령', '소득 상황', '양심적 이유', '채무자의 특성', '연체 비용', '이자', '경제 고통', '재판과 대출', '신용도 회복', '동정대출', '원금 손실 최소화', '재정 어려움 해결', '공공기관 지원', '대출 이자 책정', '캠코', '통합콜센터', '한국 자산을 관리하는 기관', '상담 신청']"
227,신용회복위원회 채무조정,생계지원_33.html,data/articles/생계지원_33.html,data/notags/생계지원_33.html,"['내가 많은 빚을 가지고 있고 상환금을 따라가지 못하고 있어요', '최근에 직장을 잃었고 지출을 감당하기가 정말 힘들어요', '내 월급은 모든 청구서와 빚을 감당하기에 충분하지 않아요', '이미 오랜 시간 동안 빚에 시달리고 있는데, 이를 해결하기 위한 프로그램이 있을까요?', '빚에 파도치고 있고 어떻게 해야 할지 모르겠어요']","신용회복위원회는 대상 신용회복지원협약 가입기관의 연체 채무자를 대상으로 상환기간 조정, 이자율 조정, 원금 감면 등을 지원하는 서비스입니다.","['신용회복위원회', '개인신용재건', '채무조정', '소득분석', '연체기간', '대상 신용회복지원협약 가입기관', '총채무액', '무담보', '담보', '연체가 발생한 채무자', '연령', '상환기간조정', '이자율조정', '이자 감면', '원금감면', '신속채무조정', '프리워크아웃', '개인워크아웃', '서민금융통합지원센터', '사이버상담부', '모바일앱', '상환기간 조정', '취약채무자', '상담신청', '문의', '최장 10년', '최대 90%', '인터넷상담신청', '금융지원', '신용회복지원', '신용회복', '채무자', '연체', '소득', '조정', '이자감면', '원금', '지원제도', '신청', '사이트']"
228,가사·간병 방문 지원사업,생계지원_34.html,data/articles/생계지원_34.html,data/notags/생계지원_34.html,"['싱글 부모로 아이를 돌보아야 해요', '최근에 심각한 병을 앓았고, 아직 회복 중이에요', '저는 장애인이고 장애 정도가 심해요', '저는 노인이고 혼자 살고 있어요', '만성적으로 아픈 가족 구성원이 있어서 지속적인 돌봄과 지원이 필요해요']","가사·간병 방문 지원사업은 대상자로서 가사·간병 서비스 필요한 사람들에게 지원하는 프로그램입니다. 대상은 기준 중위소득 70% 이하인 사람으로 소년소녀가정, 조손가정, 한부모가족 등이 포함됩니다. 이용권(바우처)을 통해 한 달에 일정 시간 가사 및 간병 서비스를 받을 수 있으며, 의료급여수급자 중 장기입원 사례관리퇴원자는 최대 1년까지 지원 가능합니다.","['가사·간병 방문 지원사업', '보건복지', '서비스', '지원', '자격', '기준 중위소득 70% 이하', '소득', '경제적어려움', '조건', '소년소녀가정', '가정환경', '보호', '조손가정', '부모님없음', '독립생활', '한부모가족', '동거', '혼자키우기', '독립성', '의료급여수급자', '의료비', '병원비', '의료서비스', '장기입원', '입원치료', '퇴원', '재활', '사례관리퇴원자', '장기입원시설', '사례관리사', '퇴원지원', '이용권(바우처)', '서비스이용', '적용', '혜택', '연장불가', '재판정절차', '연장신청', '만료']"
229,쌀 할인판매(양곡할인),생계지원_35.html,data/articles/생계지원_35.html,data/notags/생계지원_35.html,"['매달 식료품값을 감당하기 힘들어요', '소득이 낮아 생활이 힘들어요', '저는 한 부모로 어린이들을 지원하기가 어려워요', '최근에 일자리를 잃어 경제적으로 어려움을 겪고 있어요', '한정된 자금으로 고생하는 학생입니다']","쌀 할인판매(양곡할인) 서비스는 기초생활수급자 및 차상위계층을 대상으로, 정부 양곡구입을 희망하는 경우 할인 지원이 제공됩니다. 생계·의료급여 수급자는 개인부담 10kg/1포당 2,500원에, 주거·교육급여 수급자 및 차상위계층은 개인부담 10kg/1포당 10,000원에 양곡을 구매할 수 있습니다.","['쌀 할인판매', '양곡할인', '기초생활수급자', '차상위계층', '정부양곡구입', '대상', '기준가격', '할인지원', '공급가격', '생계·의료급여 수급자', '주거·교육급여 수급자', '읍면동 주민센터', '행정복지센터', '신청', '문의', '대상: 기초생활수급자 및 차상위계층', '나머지 키워드 내용과 유사한 단어들 추가', '나머지 키워드 내용과 유사한 단어들 추가', '나머지 키워드 내용과 유사한 단어들 추가', '나머지 키워드 내용과 유사한 단어들 추가', '나머지 키워드 내용과 유사한 단어들 추가', '나머지 키워드 내용과 유사한 단어들 추가']"
230,저소득 지역가입자 국민연금보험료 지원,생계지원_36.html,data/articles/생계지원_36.html,data/notags/생계지원_36.html,"['최근에 사업을 다시 시작했는데, 국민연금 보험료를 내기 힘들어요', '갑작스런 일자리 상실로 인해 국민연금 보험료를 낼 수가 없어요', '근 재직 상태로 인해 수입이 없어 국민연금 보험료를 낼 수가 없어요', '이전에 수입이 없어 국민연금 보험료 면제를 받았었는데, 이제 다시 납부를 하고 싶어요', '낮은 소득층 지역에 살고 있는데, 월 국민연금 보험료 납부에 어려움을 겪고 있어요']","저소득 지역에 거주하는 국민연금 가입자를 대상으로 보험료를 지원하는 제도입니다. 사업중단, 실직, 휴직 등 소득이 없어 연금보험료 면제받은 사람들이나 보험료 납부를 재개한 사람들에게 50%의 보험료 지원을 제공합니다. 국민연금공단을 통해 신청하며, 종합소득과 재산, 농어업인 연금보험료 지원 등 일부 조건에 해당하는 경우 제외됩니다.","['저소득가정', '위기근로자', '종합지원서비스', '국민연금특례지원', '보험료면제', '국민연금가입자', '지역가입자', '납부예외자', '사업중단', '실직', '휴직', '보험료지원', '지원대상', '납부재개', '절박한경우', '국민연금보험료', '소득이없는자', '차등지원', '재산6억원이상', '종합소득1,680만원이상', '농어업인연금보험료지원', '실업크레딧', '국민연금공단지사', '고객센터', '신청방법', '문의방법', '국민연금증진기금', '중장년층보험료지원', '저소득생활자', '직장근로자', '도시청년', '일자리안정자', '유급휴가자', '개별사업자', '가장추위지원금', '자영업자', '창업자', '보험료면제수급자', '사회복지시설사람들', '회복노력자', '복지사교육생', '성등록번호비대면모방장애자']"
231,통합문화이용권(문화누리카드),생계지원_37.html,data/articles/생계지원_37.html,data/notags/생계지원_37.html,"['최근에 일자리를 잃었고 재정적으로 힘들어지고 있어요', '저는 싱글 부모이고 어린이 돌봄을 감당할 수 없어요', '저는 움직임에 제약이 있는 장애인입니다', '저는 정신 건강 상태가 나빠서 치료가 필요한데 돈이 없어요', '저는 홀로 사는 노인이고 고립된 느낌이 들어요']","통합문화이용권(문화누리카드)은 기초생활수급자 및 차상위계층을 대상으로하는 문화예술, 국내여행, 체육활동에 사용 가능한 카드입니다. 카드 발급은 주민센터, 누리집 또는 모바일앱에서 신청할 수 있으며, 지원금은 연간 11만 원이며 유효기간은 발급일로부터 2023년 12월 31일까지입니다.","['통합문화이용권', '문화누리카드', '기초생활수급자', '차상위계층', '문화예술', '국내여행', '체육활동', '발급', '주민센터', '누리집']"
232,스포츠강좌이용권,생계지원_38.html,data/articles/생계지원_38.html,data/notags/생계지원_38.html,"['최근에 일자리를 잃어버렸는데, 생계를 꾸리는 게 어려워졌어요', '저는 신체적인 장애가 있어서 취업을 찾는 데 어려움을 겪고 있어요', '저는 저소득의 단위 가족이고, 자녀를 부양하기가 힘들어요', '최근에 은퇴해서 외로움과 고립을 느끼고 있어요', '저는 저소득 가정의 학생이고, 등록금을 감당하기 힘들어요']","스포츠강좌이용권은 기초생활수급자, 차상위계층, 한부모가정의 만 5~18세 유·청소년을 대상으로 매월 9만 5천원 이내로 스포츠강좌(태권도, 수영, 축구 등) 수강료를 지원하는 제도입니다. 장애인스포츠강좌이용권은 만 19~64세 저소득 장애인을 위한 별도의 제도로 중복 이용은 불가합니다. 스포츠강좌이용권은 온라인 신청이 가능하며, 신청 결과와 사용 가능한 시설은 누리집에서 확인할 수 있습니다.","['스포츠강좌이용권', '제도', '기초생활수급자', '차상위계층', '한부모가정', '매월 9만 5천원 이내', '수강료 지원', '스포츠강좌', '태권도', '수영', '축구', '장애인스포츠강좌이용권', '저소득 장애인', '중복 이용 불가', '온라인 신청', '누리집', '신청 결과 확인', '사용 가능한 시설', '만 5~18세 유·청소년', '만 19~64세 저소득 장애인', '스포츠강좌', '온라인 결제', '전용카드 발급', '대상자 선정', '스포츠강좌이용권 누리집', '장애인스포츠강좌이용권 누리집', '카드 발급', '강좌 수강료 지원', '시설 카드 단말기', '신청결과 확인', '재신청 가능여부', '거주지역 시군구청 문의', '거주지역로 조회', '이용 가능한 시설', '수강료 입금', '온라인 결제 완료']"
233,산림복지서비스이용권,생계지원_39.html,data/articles/생계지원_39.html,data/notags/생계지원_39.html,"['최근에 일자리를 잃어서 생활을 근근이 이어가지 못하고 있어요', '저는 어린 아이들을 동반한 싱글 부모이고, 육아 기술에 도움이 필요해요', '저는 혼자 살고 있고 고독함을 느끼고 있어요', '저는 장애가 있어서 일상 생활에서 지원이 필요해요', '저는 공부에 어려움을 겪고 있는 학생이에요']","산림복지서비스이용권은 기초생활수급자, 장애인, 차상위계층, 한부모가족 등을 대상으로 산림복지시설에서 이용할 수 있는 이용권입니다. 연 10만 원을 지원하며, 온라인 신청 또는 우편 접수로 신청 가능합니다.","['기초생활수급자', '생계급여', '의료급여', '주거급여', '교육급여', '장애수당 수급자', '장애인', '아동수당', '장애인연금 수급자', '차상위계층', '한부모가족', '한부모', '산림복지서비스이용권', '이용권 지급', '산림복지시설', '자연휴양림', '산림치유원', '치유의 숲', '산림교육센터', '수목원', '정원', '숲속야영장', '산림레포츠시설', '이용방법', '이용권 신청', '이용권 발급', '사용기간']"
234,서민금융진흥원 소액보험(한부모가정의료보험),생계지원_40.html,data/articles/생계지원_40.html,data/notags/생계지원_40.html,"['최근에 차 사고를 당했는데 보험이 없어요', '저는 한 부모로써 자녀와 제 자신의 의료비를 감당하기 힘들어요', '현재 재정적으로 어려움을 겪고 있어서 이번달 임대료를 내기 어려워요', '저는 신체적 장애를 가지고 있어서 특수 보조 기구가 필요한데, 너무 비싸요', '낮은 소득으로 생활하고 있는데, 재정적인 안정에 대해 걱정이 많아요']","서민금융진흥원 소액보험은 한부모가족을 대상으로 하는 보험으로, 생계 및 의료급여 수급자를 제외한 부양자와 만 13세 이하 자녀가 가입할 수 있습니다. 저소득층 지원사업의 일환으로, 보험 기간 중에 발생한 상해, 질병 등에 대해서는 보험금을 청구할 수 있습니다.","['한부모가족', '독립가정', '부양자', '낮은소득가정', '보험가입', '의료보험', '소액보험', '대상자', '저소득층지원', '생계보장', '서민금융진흥원', '한부모가정의료보험', '보험금청구', '접수센터', '사업수행기관', '보험기간', '상해', '질병', '금전적보호', '복지지원', '가입대상', '만13세이하자녀', '보험지원', '보험금지급', '수급자제외', '보험금', '심리적안정', '의료비지원', '서민금융콜센터', '금융지원', '부양자', '가정형편확인', '보장성', '노인어르신', '지원사업', '저소득층', '생계지원', '연금생활자', '접수방법', '기부금도움', '지원사업', '일상생활지원', '보험적용대상', '보험료면제', '의료지원', '신청방법', '가족구성원확인', '지원기금', '복지국민카드', '보험환급']"
